transaction_id,customer_id,transaction_date,amount,product_category
59,915,2021-12-21,48.27980829776524,Home
60,550,2019-07-25,12.205096217441163,Clothing
61,582,2020-09-22,73.51440545013945,Clothing
62,116,2019-06-28,38.86110010903268,Clothing
63,239,2021-06-06,128.674347812369,Beauty
64,335,2019-12-08,22.295595079212212,Food
65,441,2020-03-15,39.869249783870245,Electronics
66,148,2019-10-17,12.405415972340876,Food
67,9,2020-07-10,119.48078224532138,Clothing
68,288,2020-10-10,185.92619466567297,Electronics
69,388,2019-07-27,33.515306476149284,Electronics
70,50,2019-09-29,44.96651880830399,Clothing
71,850,2020-02-19,24.29622175116467,Food
72,517,2020-01-19,26.755650998859956,Home
73,916,2021-06-09,109.24146497577864,Food
74,855,2021-11-07,32.97825374422824,Food
75,638,2020-10-21,87.80776513177445,Home
76,587,2019-09-04,53.77291811437342,Home
77,677,2020-02-18,115.64929806618304,Home
78,278,2020-12-15,36.877500972189246,Clothing
79,954,2019-06-30,161.62996909000813,Beauty
80,836,2021-08-01,356.1851488891421,Clothing
81,989,2021-06-11,9.97069388302476,Beauty
82,300,2019-03-02,49.790821991639724,Food
83,802,2019-06-15,49.76031918485574,Food
84,589,2021-10-05,26.689949011132963,Food
85,810,2020-10-16,82.0646830625557,Home
86,649,2019-12-17,167.43533741033022,Electronics
87,618,2021-12-20,7.583544721870719,Electronics
88,607,2019-09-20,7.030907344296747,Home
89,135,2019-05-04,286.4112053306777,Home
90,580,2021-07-20,42.96547612728825,Food
91,147,2019-05-19,59.70747054890076,Beauty
92,490,2021-05-09,18.756291535003477,Electronics
93,478,2019-05-14,57.07303482545913,Clothing
94,159,2021-03-29,214.6213772298536,Home
95,384,2021-11-27,89.69583640057114,Clothing
96,163,2021-10-14,66.20423049581734,Home
97,441,2020-04-01,9.299885209695313,Electronics
98,853,2020-03-13,114.74272456724447,Beauty
99,189,2020-11-10,55.12409325685927,Electronics
100,415,2020-10-08,29.725446093302757,Food
101,339,2020-09-13,103.80441525707334,Clothing
102,607,2019-01-24,23.386153889841214,Food
103,181,2021-03-19,95.6574207311113,Clothing
104,288,2021-07-23,184.35917148432512,Electronics
105,834,2020-01-05,63.70190437118189,Home
106,187,2021-09-23,35.73052643359934,Clothing
107,884,2019-06-20,30.810283944310314,Food
108,138,2019-08-10,80.05271408482686,Clothing
109,130,2020-03-18,35.44461866526006,Clothing
110,194,2021-05-11,582.0113229836687,Beauty
111,316,2020-01-11,13.261747075074709,Clothing
112,984,2019-10-08,47.953791320735604,Clothing
113,785,2020-12-13,71.70578153551541,Clothing
114,864,2021-08-15,63.657510513798925,Beauty
115,144,2021-03-21,31.163470981103156,Home
116,16,2021-04-06,187.21590865182876,Beauty
117,302,2020-04-30,106.36248186172065,Clothing
118,423,2019-12-01,114.40981983919153,Beauty
119,245,2021-01-11,27.996353333992122,Electronics
120,927,2020-02-14,36.49818613748895,Electronics
121,107,2019-02-23,88.96557699151256,Beauty
122,88,2020-12-01,18.164962353415994,Food
123,129,2019-12-15,106.22569213628124,Clothing
124,907,2021-09-01,49.35551462657401,Clothing
125,887,2020-01-28,158.3164081121231,Clothing
126,341,2020-07-07,35.601238823732686,Electronics
127,4,2021-04-26,335.01569796602485,Home
128,327,2019-03-22,82.31085982989373,Clothing
129,410,2021-04-05,91.875278596981,Electronics
130,879,2021-01-13,27.31480029695218,Clothing
131,306,2019-06-26,70.33997766558966,Beauty
132,908,2020-05-25,31.524558214936,Home
133,607,2019-05-19,11.700715200472487,Electronics
134,721,2020-04-17,44.895875083708255,Food
135,225,2020-06-25,174.65582447546842,Electronics
136,971,2019-07-13,51.207177173079444,Electronics
137,348,2020-04-30,40.6848262231387,Home
138,992,2021-03-15,40.14840416722658,Home
139,321,2019-09-04,513.6709821175599,Electronics
140,559,2020-09-21,100.32572836382565,Home
141,988,2020-03-13,11.133894990051454,Home
142,181,2019-03-14,31.717049721775894,Beauty
143,618,2021-12-28,36.568337055021026,Electronics
144,711,2021-01-23,26.543713300437872,Electronics
145,386,2021-04-10,58.22743581635559,Electronics
146,618,2019-04-04,30.756636889567,Clothing
147,792,2020-03-10,32.69579322374225,Clothing
148,772,2020-04-01,63.657600176026335,Clothing
149,108,2019-08-17,11.696361520601842,Clothing
150,531,2019-01-30,6.3530108534492875,Electronics
151,410,2019-12-01,189.203262047003,Beauty
152,971,2020-10-21,126.11935253517454,Electronics
153,296,2020-07-22,78.95612261723944,Food
154,818,2019-06-26,74.04465481495683,Home
155,171,2021-04-03,45.18419836150407,Electronics
156,331,2020-07-21,1114.2827688157925,Electronics
157,493,2020-02-13,66.21814168814298,Beauty
158,195,2021-02-15,741.0710079482209,Food
159,12,2019-03-18,429.57971399160044,Beauty
160,195,2021-07-21,86.63037806779741,Food
161,490,2020-09-27,44.25689262424938,Beauty
162,795,2020-06-23,55.47938133443161,Clothing
163,881,2019-01-12,36.56797625397289,Home
164,182,2019-06-18,86.57420630216811,Home
165,962,2021-04-10,107.10340980864204,Clothing
166,817,2020-03-24,16.05163942267333,Food
167,656,2020-03-24,745.8065991810162,Food
168,898,2020-03-02,25.00354150130067,Electronics
169,316,2021-08-13,3.719837236192003,Electronics
170,694,2021-07-04,50.30991741197971,Home
171,30,2020-09-22,17.31475950141662,Beauty
172,596,2019-08-14,51.757632448880386,Food
173,678,2020-03-22,58.611160834855134,Food
174,796,2019-07-22,85.22386340389937,Home
175,793,2021-08-25,149.28465891003327,Beauty
176,96,2020-11-05,19.935962643436756,Food
177,381,2020-09-25,37.964976737645465,Food
178,778,2019-01-16,107.61356804994158,Home
179,444,2020-09-09,28.292216942754404,Home
180,298,2021-11-09,8.352860362079827,Food
181,808,2020-03-15,101.43250574794935,Food
182,737,2021-08-28,31.023552670783747,Beauty
183,845,2020-01-27,29.025871332851775,Clothing
184,361,2020-12-24,61.563302120313544,Food
185,374,2021-01-05,54.824560820051836,Home
186,554,2019-08-08,148.00108639586355,Electronics
187,303,2021-10-28,15.657418952469213,Clothing
188,421,2020-03-21,524.3468739973861,Electronics
189,246,2019-01-14,13.27468747969993,Clothing
190,720,2020-01-22,37.04935174748201,Electronics
191,237,2020-10-03,22.907773509270548,Home
192,534,2021-11-11,57.716335449164724,Food
193,185,2019-08-13,55.63286508450081,Electronics
194,468,2019-08-23,64.48077354288009,Home
195,754,2021-09-26,70.90422941412508,Clothing
196,363,2020-12-11,201.62246047097526,Home
197,283,2021-03-02,63.85670627320054,Home
198,553,2020-03-12,218.84425036380387,Clothing
199,336,2021-12-10,9.483968498639634,Electronics
200,162,2020-08-03,6.145133063641922,Clothing
201,160,2021-12-03,61.993870373523116,Clothing
202,474,2020-11-17,75.71650115419679,Beauty
203,601,2019-12-31,32.012980717113926,Clothing
204,322,2019-09-26,54.0474588049253,Electronics
205,12,2019-03-19,160.02484928804864,Beauty
206,424,2019-07-08,106.734727857416,Home
207,73,2021-11-14,39.253301596318714,Clothing
208,588,2020-11-01,66.54441235617638,Beauty
209,858,2019-12-24,116.61569789155568,Food
210,201,2021-08-16,15.96585221483138,Home
211,522,2019-12-02,24.41056728013066,Food
212,864,2021-06-21,137.46293030507778,Beauty
213,505,2019-12-07,9.682640707814794,Clothing
214,738,2021-04-13,18.350426240763813,Electronics
215,688,2020-07-20,16.22630271726636,Home
216,788,2019-03-13,136.70670526259283,Beauty
217,39,2021-12-01,18.45184128779045,Clothing
218,60,2020-02-15,120.52929460822462,Beauty
219,578,2021-06-16,38.34718313186243,Electronics
220,321,2021-04-17,323.34035011939346,Home
221,435,2020-10-05,62.073941996126834,Beauty
222,636,2019-01-21,158.68826989814346,Clothing
223,676,2021-10-21,86.51856609849251,Clothing
224,408,2020-11-08,34.784375425675094,Beauty
225,923,2020-08-25,53.917494934595595,Electronics
226,386,2019-03-29,55.05751320487546,Clothing
227,671,2019-01-17,34.403216926751554,Electronics
228,569,2021-07-31,132.6757032193235,Clothing
229,78,2021-04-03,672.234045333837,Food
230,194,2020-01-18,61.304491653104236,Electronics
231,285,2020-10-01,111.78878062092068,Electronics
232,527,2020-03-28,92.64764097573875,Home
233,524,2021-03-26,4.014631794805642,Beauty
234,613,2019-11-06,89.26126770791033,Beauty
235,156,2021-07-19,84.90407377442804,Electronics
236,340,2020-05-06,15.664765788355147,Home
237,125,2021-01-29,9.129315706504466,Food
238,871,2019-01-01,83.69244381218839,Home
239,280,2019-02-10,282.95456677419634,Clothing
240,917,2020-11-02,37.73803496281968,Beauty
241,906,2019-07-31,39.186597222668695,Home
242,622,2019-10-31,549.1159242127972,Beauty
243,846,2020-11-21,133.75220618718194,Home
244,869,2020-09-07,16.2117131133965,Clothing
245,658,2020-06-06,26.76233969192047,Electronics
246,728,2019-01-25,482.64341532111393,Electronics
247,910,2021-03-18,28.133698729508335,Clothing
248,674,2019-01-25,32.03298074837476,Electronics
249,128,2020-08-18,106.76569695795472,Home
250,314,2019-04-18,41.95006065540919,Beauty
251,332,2019-06-29,85.06584935989012,Clothing
252,150,2021-05-30,72.81169302455633,Beauty
253,454,2019-05-11,47.22194277520465,Home
254,36,2020-08-25,182.97464620741266,Clothing
255,685,2021-01-22,15.252160015107005,Beauty
256,420,2021-01-28,61.40535529406786,Home
257,22,2019-06-17,30.56220093373716,Home
258,206,2019-08-11,282.01880843992785,Electronics
259,639,2020-04-13,45.85781877042637,Home
260,848,2019-10-05,373.3811279964171,Food
261,957,2019-07-09,35.810794464614226,Beauty
262,356,2020-06-14,60.89454618728951,Home
263,440,2020-09-12,162.08239269123757,Clothing
264,729,2019-08-06,20.998136670932432,Home
265,96,2019-08-24,246.9285436978429,Clothing
266,929,2019-06-17,56.04287403152878,Electronics
267,941,2021-02-18,82.39797223290643,Electronics
268,164,2019-07-12,94.25656866721927,Home
269,148,2019-08-30,50.59967234761508,Food
270,530,2021-03-01,24.293331397143177,Electronics
271,294,2020-03-30,59.99321949264943,Food
272,195,2019-07-12,7.306006293929339,Electronics
273,663,2020-01-27,14.721659663060429,Beauty
274,480,2020-08-23,47.460476521288946,Beauty
275,877,2021-12-01,256.5573187874313,Food
276,123,2019-04-03,248.9061598804372,Clothing
277,400,2019-12-15,145.3967531128179,Clothing
278,699,2020-05-27,11.715841775140781,Clothing
279,965,2021-07-12,73.75603484467031,Beauty
280,452,2019-04-16,23.08988683696141,Home
281,661,2021-09-18,51.04920150786573,Home
282,104,2020-12-17,141.81214912962346,Food
283,755,2021-02-26,105.41260846523092,Electronics
284,462,2021-04-02,196.99536249623696,Home
285,743,2021-07-05,13.340144460412098,Beauty
286,991,2021-12-12,19.632261197320876,Food
287,718,2021-05-03,246.2715414037226,Electronics
288,710,2020-11-13,250.08110782988672,Home
289,396,2021-10-19,53.72168883083822,Clothing
290,912,2021-08-08,53.33711323394385,Food
291,337,2019-02-13,176.40993158011082,Home
292,599,2020-08-25,92.95647882168055,Electronics
293,142,2020-09-24,100.11665715954882,Home
294,317,2019-04-02,21.653881386292003,Home
295,711,2021-01-28,172.3213472221238,Home
296,558,2020-12-31,44.71635123863037,Electronics
297,800,2021-08-11,13.567057817250245,Beauty
298,527,2019-12-03,24.994483369994306,Home
299,556,2020-11-30,30.051712919491756,Beauty
300,401,2021-07-13,239.37111773134762,Food
301,681,2020-11-10,27.204109781940456,Clothing
302,310,2021-08-24,80.2133064625917,Electronics
303,495,2019-09-21,6.6176876281641865,Electronics
304,556,2019-04-15,139.32429012561,Clothing
305,610,2019-08-12,24.739825795963135,Electronics
306,773,2021-09-04,80.70670227395819,Electronics
307,109,2019-04-25,80.6752462533218,Food
308,795,2021-06-09,102.82082698687688,Clothing
309,372,2020-12-29,76.11963820515669,Beauty
310,855,2019-02-03,370.3799553206509,Clothing
311,616,2021-06-13,67.27151280244112,Food
312,768,2020-04-06,517.2518239882235,Home
313,891,2020-03-24,103.30985902871058,Home
314,206,2021-04-08,71.85952715136986,Food
315,847,2021-12-05,133.15452369316637,Food
316,43,2020-02-09,66.4681139931832,Food
317,865,2019-11-29,85.55493620752297,Food
318,245,2019-08-28,77.26903264935402,Beauty
319,287,2019-08-16,69.93130654885717,Clothing
320,355,2021-01-02,454.19244627004423,Home
321,785,2021-06-09,529.7329634973031,Clothing
322,476,2019-06-15,75.71920748586534,Food
323,83,2020-08-07,192.37738075346053,Clothing
324,110,2021-01-06,181.4443530450037,Beauty
325,950,2020-08-20,162.83752692114194,Food
326,190,2020-08-15,94.16527891463421,Electronics
327,983,2020-12-27,105.99576144128399,Beauty
328,800,2021-07-13,96.66109954829814,Clothing
329,936,2020-10-10,26.614246549439045,Clothing
330,909,2020-03-22,51.14612076661369,Electronics
331,251,2019-04-07,16.497400609014846,Electronics
332,724,2020-01-14,97.16808401749748,Food
333,291,2020-10-31,84.02987813363667,Home
334,645,2020-09-22,109.87268718883216,Beauty
335,201,2020-12-08,25.158862853099475,Home
336,797,2020-05-17,143.23522830974946,Clothing
337,326,2019-10-15,87.47156437516102,Electronics
338,511,2020-01-04,509.25922853286653,Electronics
339,409,2019-03-06,122.24776981383404,Electronics
340,607,2019-06-11,30.03097195513436,Beauty
341,790,2020-08-19,14.15038743980501,Food
342,962,2021-07-15,67.90822352316654,Clothing
343,941,2020-07-24,19.50709227373111,Electronics
344,837,2021-08-31,26.19278666578792,Clothing
345,508,2020-10-23,20.781105376714564,Electronics
346,731,2020-04-25,30.534974149354756,Clothing
347,601,2019-09-26,234.2067524857944,Home
348,72,2021-01-05,20.752316646061466,Beauty
349,247,2020-07-20,35.7058004276338,Clothing
350,641,2020-02-10,13.058513212751862,Beauty
351,724,2021-02-03,9.9104870179073,Home
352,940,2021-05-15,41.28835448665594,Clothing
353,855,2020-01-25,67.18731003436459,Beauty
354,608,2020-06-30,17.281656758579246,Electronics
355,587,2021-01-11,11.948017299070768,Electronics
356,935,2021-11-03,8.403662249003096,Clothing
357,566,2020-08-08,63.14531060581661,Beauty
358,344,2021-05-23,139.064774119906,Food
359,971,2019-02-12,13.088157000517418,Food
360,925,2021-05-29,28.566783296679787,Home
361,54,2021-06-29,161.14004746621293,Electronics
362,730,2020-08-29,44.09958941725427,Home
363,528,2019-08-26,49.38335439936882,Food
364,611,2020-12-19,79.86242222308653,Food
365,532,2021-01-11,35.05197354089376,Beauty
366,558,2020-02-08,25.08566623380211,Clothing
367,963,2019-08-02,74.24264949377915,Electronics
368,193,2021-04-25,13.718500049052276,Home
369,895,2019-05-12,10.889351565444535,Electronics
370,58,2019-01-09,27.329224718673768,Food
371,437,2019-06-02,111.2808075112235,Electronics
372,111,2020-03-06,174.59441940815304,Food
373,129,2020-04-27,33.95694217324644,Electronics
374,849,2019-11-01,125.247411269222,Beauty
375,706,2019-10-11,217.39230883033463,Food
376,925,2020-04-16,56.698790611396085,Clothing
377,852,2021-09-19,103.17476838182392,Beauty
378,326,2019-07-09,353.0330419674378,Electronics
379,8,2020-05-26,26.983104034013273,Electronics
380,29,2019-12-09,42.87859555205068,Beauty
381,112,2020-12-15,270.56445211465484,Clothing
382,947,2020-11-10,21.322696558494926,Home
383,673,2021-11-23,63.78512030305402,Home
384,131,2020-04-15,29.12846412543776,Clothing
385,188,2021-01-10,213.5146228863162,Home
386,675,2020-05-27,16.69654042931138,Electronics
387,709,2019-05-25,51.052582076469115,Home
388,475,2020-07-12,19.164088769709476,Beauty
389,364,2021-03-02,12.59679333703688,Beauty
390,204,2019-12-26,8.181674482677384,Home
391,212,2019-10-12,46.30876909009662,Home
392,621,2021-02-03,88.55740791582633,Food
393,276,2020-08-06,55.60763427588187,Home
394,73,2020-12-27,69.03463321795884,Clothing
395,679,2021-08-17,35.360557763537834,Electronics
396,772,2021-01-12,146.112758193959,Clothing
397,243,2020-10-15,113.04645977493924,Home
398,787,2019-12-24,61.900383083774244,Home
399,102,2020-08-09,67.0497995522659,Home
400,987,2019-02-09,34.26837254602481,Home
401,685,2021-06-20,382.0024802314156,Electronics
402,171,2019-09-30,122.51205797044656,Clothing
403,653,2021-12-29,49.26386619973672,Electronics
404,909,2021-04-08,45.941749388989,Food
405,188,2020-09-14,36.97698234183157,Home
406,441,2020-04-02,40.50110693355984,Clothing
407,86,2019-08-22,69.85342576765835,Beauty
408,476,2019-07-16,9.907866466258197,Electronics
409,52,2020-06-19,42.55905670529778,Electronics
410,111,2021-07-26,47.889909558526796,Home
411,949,2019-05-27,54.14624560200052,Beauty
412,877,2020-07-27,65.01462454146989,Electronics
413,854,2021-12-26,56.3668435021542,Beauty
414,43,2019-01-30,81.8672945916516,Electronics
415,211,2019-04-17,47.70482016781355,Beauty
416,968,2020-01-25,146.64334307759788,Food
417,200,2021-05-28,105.40722216441557,Food
418,810,2020-02-10,515.9129289606316,Beauty
419,858,2021-10-31,110.1386516117267,Electronics
420,752,2020-08-06,25.915332989012416,Electronics
421,627,2019-12-13,46.67532225406562,Food
422,26,2021-03-07,32.87434505374151,Home
423,919,2019-04-29,55.034779997558985,Beauty
424,299,2020-06-03,163.6717938817644,Beauty
425,77,2021-01-02,39.49401186781215,Beauty
426,924,2019-03-21,30.9225559085921,Clothing
427,137,2020-02-23,91.49527599079437,Food
428,20,2020-08-06,24.16097500817407,Electronics
429,440,2020-12-12,22.77523799011038,Beauty
430,211,2019-08-22,79.99583339586921,Home
431,752,2019-09-18,9.101586299079218,Electronics
432,551,2021-07-21,33.69259507901413,Home
433,435,2020-10-18,128.48816796814515,Home
434,780,2021-11-11,8.726803382080593,Beauty
435,207,2019-03-19,9.385280790571683,Electronics
436,991,2021-01-11,13.01383750468023,Clothing
437,439,2020-11-02,3.556683703199234,Beauty
438,974,2021-11-03,363.82244644803694,Food
439,779,2019-01-30,61.589060378680344,Clothing
440,666,2020-03-13,27.92561664789813,Electronics
441,42,2019-03-04,15.026948283873852,Home
442,411,2019-06-06,493.3476347697341,Clothing
443,523,2020-07-22,105.11121144295797,Food
444,806,2021-07-31,48.01980188588805,Home
445,610,2021-02-15,184.84528405531728,Food
446,427,2019-09-11,80.5404888954081,Food
447,275,2021-10-03,33.049962130151414,Home
448,448,2021-05-22,29.772574730468087,Beauty
449,902,2019-07-18,30.253166939667114,Electronics
450,942,2021-05-30,19.766271800357096,Food
451,884,2019-01-06,165.9315645994847,Electronics
452,742,2021-03-31,32.5253145378256,Clothing
453,369,2019-09-05,211.28008624279286,Home
454,938,2019-01-04,23.83878262379343,Clothing
455,220,2020-05-27,29.99348116431297,Food
456,577,2021-04-17,34.72936428921413,Electronics
457,867,2020-05-20,22.218462768326262,Beauty
458,232,2019-01-31,30.373557218535865,Home
459,328,2020-12-09,94.6869136571659,Home
460,443,2021-06-04,181.6338680755255,Food
461,52,2021-01-17,73.6309762163776,Home
462,886,2019-03-20,16.59858816893649,Beauty
463,943,2019-08-31,29.97900131572211,Electronics
464,376,2020-05-15,30.611622762380918,Beauty
465,263,2019-07-24,299.0185999942713,Clothing
466,267,2020-12-23,146.28478398715447,Electronics
467,359,2019-11-29,183.86664476087358,Clothing
468,317,2020-08-25,26.87103130150521,Clothing
469,324,2019-06-15,15.280035734251628,Electronics
470,921,2019-06-10,96.87072045359001,Home
471,908,2019-01-06,34.45959909578945,Electronics
472,666,2019-07-24,73.08227039182457,Electronics
473,870,2020-06-15,82.47277098078911,Food
474,878,2019-02-14,36.777548342318994,Electronics
475,652,2020-04-01,149.0245199755496,Food
476,939,2019-08-15,12.674605702768407,Electronics
477,563,2019-02-21,60.909945585257034,Home
478,629,2020-04-15,107.60747899626676,Beauty
479,421,2021-06-15,299.5455140989571,Beauty
480,46,2020-09-05,62.47799419741221,Electronics
481,821,2020-05-26,191.98721424294556,Home
482,600,2021-02-24,179.78471748940075,Electronics
483,720,2020-02-19,564.9863200220547,Electronics
484,889,2020-09-05,75.46995978197373,Beauty
485,269,2020-06-03,424.99589852013906,Electronics
486,601,2020-11-04,122.73961082821239,Food
487,381,2019-12-11,11.773630610030315,Electronics
488,118,2021-11-16,56.18980173741264,Home
489,566,2021-02-13,21.833564467106573,Electronics
490,953,2020-08-07,252.20864369738476,Home
491,116,2021-05-29,64.62345884141955,Home
492,630,2021-06-16,14.591588304244953,Food
493,260,2021-04-27,131.9959587772892,Food
494,75,2020-12-25,204.7008622984461,Electronics
495,480,2020-10-18,36.482268012025486,Clothing
496,305,2020-09-02,34.91651454917525,Clothing
497,7,2021-10-20,66.7976549545638,Home
498,366,2021-08-04,8.929143546425786,Electronics
499,634,2019-06-29,111.02102197484243,Beauty
500,523,2020-10-08,296.28198781977306,Home
501,348,2020-03-13,28.482972611103055,Beauty
502,438,2020-01-30,344.83262973419016,Clothing
503,215,2020-08-16,147.64705719125345,Food
504,429,2019-02-26,50.55071744158127,Beauty
505,791,2019-11-22,103.01099945175183,Home
506,498,2019-11-18,269.8020625968359,Electronics
507,540,2019-07-02,62.917109973662726,Clothing
508,747,2019-08-23,80.84803973958168,Clothing
509,367,2020-09-10,31.96120831880735,Beauty
510,313,2019-09-23,48.4301992867918,Beauty
511,538,2021-10-05,110.03517563796777,Clothing
512,921,2021-04-21,45.588199414570056,Beauty
513,54,2019-11-25,33.001804350368246,Home
514,541,2020-11-13,172.6016828158249,Clothing
515,467,2019-01-24,88.45584016992103,Beauty
516,865,2019-07-15,33.78060780060938,Beauty
517,164,2020-09-02,315.0725642814591,Food
518,782,2020-09-04,451.9703750560723,Beauty
519,334,2020-09-23,150.59591878253786,Beauty
520,547,2019-11-17,16.532751566860824,Clothing
521,798,2019-07-22,82.02591318211181,Clothing
522,348,2019-06-26,98.35864480954565,Home
523,273,2020-09-18,11.190184815240693,Electronics
524,963,2019-02-01,179.8404203437663,Beauty
525,720,2021-08-03,67.29997886004924,Food
526,750,2020-12-27,167.76672492047737,Electronics
527,414,2021-08-11,40.22404498633508,Food
528,500,2021-03-30,88.60787054259266,Food
529,93,2021-03-01,92.93588750193318,Clothing
530,685,2019-08-31,65.9296169764741,Electronics
531,79,2019-03-11,89.24481272382629,Food
532,622,2021-10-11,47.60282351188915,Home
533,217,2021-12-30,16.72595280610456,Home
534,947,2019-06-07,7.087358905926935,Food
535,358,2020-07-02,29.448731486331525,Electronics
536,618,2019-11-22,120.39928366261222,Electronics
537,507,2021-11-24,19.32031068318448,Beauty
538,559,2020-04-04,157.71746007801744,Home
539,181,2020-02-20,219.46347684892672,Clothing
540,576,2020-07-24,87.59451568380071,Beauty
541,246,2021-06-04,46.249194133717744,Electronics
542,244,2020-05-25,152.1258670509363,Beauty
543,506,2020-01-03,173.64589612344827,Food
544,422,2021-06-30,43.59284185672206,Food
545,320,2021-06-01,59.430803486301585,Home
546,87,2019-07-26,24.203659706116856,Electronics
547,217,2020-07-31,72.68976834546521,Food
548,490,2020-10-30,6.910504613821201,Food
549,519,2019-04-16,40.75032294774446,Home
550,278,2020-10-27,23.260901843107735,Electronics
551,849,2021-11-07,49.99469554327842,Clothing
552,722,2019-09-17,24.65044753857653,Beauty
553,169,2019-11-09,8.060067998819934,Home
554,330,2020-09-22,28.392058845439614,Home
555,650,2020-06-20,33.93093845393052,Home
556,441,2020-11-04,158.41682856930456,Electronics
557,391,2019-12-16,28.758308344006814,Home
558,496,2019-08-03,23.39390044907709,Clothing
559,381,2019-11-24,16.578516544047215,Food
560,306,2021-04-26,171.1515431515914,Clothing
561,742,2019-04-08,43.68407001755552,Beauty
562,987,2020-10-20,71.68829857738461,Beauty
563,820,2019-10-27,11.660584071768387,Home
564,673,2019-01-30,9.441905415273364,Clothing
565,513,2019-06-21,22.156353015243138,Beauty
566,748,2021-10-14,276.7801904014812,Clothing
567,949,2021-07-11,18.330978740040056,Food
568,188,2019-03-25,29.19166024794759,Food
569,930,2021-09-11,55.30772316769586,Home
570,516,2020-09-30,29.21968057527224,Clothing
571,913,2019-03-26,88.09923946966758,Electronics
572,644,2020-10-25,23.78183017344283,Food
573,427,2020-06-02,18.155767412224737,Electronics
574,502,2019-07-03,827.0179314114055,Electronics
575,730,2021-08-30,21.39675945186181,Home
576,260,2019-12-07,120.92396979951862,Clothing
577,513,2019-08-15,21.279888522443592,Electronics
578,71,2021-04-16,11.693731942535043,Food
579,478,2019-09-21,49.88603177474028,Home
580,178,2020-03-25,14.283360103161558,Food
581,457,2019-06-19,36.849963513593856,Food
582,189,2020-07-19,24.634661923257166,Beauty
583,291,2019-05-12,190.919375370005,Clothing
584,520,2021-04-06,11.682139780082247,Electronics
585,765,2020-08-28,107.32764326494902,Food
586,920,2021-12-05,72.6102509120113,Food
587,979,2019-12-16,43.4198068389449,Home
588,292,2019-04-09,25.580862108439838,Clothing
589,946,2021-11-26,64.8629674169623,Beauty
590,756,2021-10-05,68.39411067132087,Clothing
591,635,2019-03-16,80.94321491996688,Clothing
592,811,2019-02-27,41.71520341491645,Beauty
593,283,2021-11-08,17.37403893175325,Beauty
594,544,2020-02-06,131.42866365820908,Food
595,846,2019-07-07,54.41051067159536,Clothing
596,377,2019-05-19,29.580582151891416,Home
597,658,2019-05-23,20.05345700545244,Food
598,156,2019-04-18,137.3410738039577,Beauty
599,508,2019-08-09,217.97015323457046,Electronics
600,413,2019-05-25,97.06090238250368,Food
601,528,2021-05-07,103.79824373279543,Clothing
